Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
RMOW470,All Men's,Shoe,The Royale High - Blanco,14 Blanco,199.00,Yes,https://www.greats.com/products/the-royale-high-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Blanco-RMOW-Product-101.jpg?v=1566353466,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMOW480,All Men's,Shoe,The Royale High - Blanco,15 Blanco,199.00,No,https://www.greats.com/products/the-royale-high-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Blanco-RMOW-Product-101.jpg?v=1566353466,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU400,All Men's,Shoe,The Royale High - Cuoio,7 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU410,All Men's,Shoe,The Royale High - Cuoio,8 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU415,All Men's,Shoe,The Royale High - Cuoio,8.5 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU420,All Men's,Shoe,The Royale High - Cuoio,9 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU425,All Men's,Shoe,The Royale High - Cuoio,9.5 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU430,All Men's,Shoe,The Royale High - Cuoio,10 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU435,All Men's,Shoe,The Royale High - Cuoio,10.5 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU440,All Men's,Shoe,The Royale High - Cuoio,11 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU445,All Men's,Shoe,The Royale High - Cuoio,11.5 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU450,All Men's,Shoe,The Royale High - Cuoio,12 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU460,All Men's,Shoe,The Royale High - Cuoio,13 Tan,199.00,Yes,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU470,All Men's,Shoe,The Royale High - Cuoio,14 Tan,199.00,No,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMCU480,All Men's,Shoe,The Royale High - Cuoio,15 Tan,199.00,No,https://www.greats.com/products/the-royale-high-cuoio,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Cuoio-RMCU-Product-101.jpg?v=1566353393,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB400,All Men's,Shoe,The Royale High - Navy,7 Navy,199.00,Yes,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB410,All Men's,Shoe,The Royale High - Navy,8 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB415,All Men's,Shoe,The Royale High - Navy,8.5 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB420,All Men's,Shoe,The Royale High - Navy,9 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB425,All Men's,Shoe,The Royale High - Navy,9.5 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB430,All Men's,Shoe,The Royale High - Navy,10 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB435,All Men's,Shoe,The Royale High - Navy,10.5 Navy,199.00,Yes,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB440,All Men's,Shoe,The Royale High - Navy,11 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB445,All Men's,Shoe,The Royale High - Navy,11.5 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
RMNB450,All Men's,Shoe,The Royale High - Navy,12 Navy,199.00,No,https://www.greats.com/products/the-royale-high-navy,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-194-RoyaleHigh-Navy-RMNB-Product-101.jpg?v=1566353424,"<meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.\n\nEvery pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale High is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather. The inside is lined with the same supple leather, making socks optional.<br><br>Every pair of Royales arrives with a set of waxed-cotton laces that will develop a unique patina of their own.</span></p>"
